model,doc_a,doc_b,cosine
bge-m3,기타/메모.md,마케팅/소셜미디어전략.md,0.446388
bge-m3,기타/메모.md,마케팅/캠페인기획.md,0.450870
bge-m3,기타/메모.md,마케팅/파트너십제휴.md,0.450558
bge-m3,기타/메모.md,법무/계약검토메모.md,0.443191
bge-m3,기타/메모.md,인사/복지제도.md,0.468340
bge-m3,기타/메모.md,인사/온보딩.md,0.480443
bge-m3,기타/메모.md,인사/조직개편.md,0.436958
bge-m3,기타/메모.md,인사/채용계획.md,0.466019
bge-m3,기타/메모.md,인사/평가제도.md,0.475604
bge-m3,기타/메모.md,재무/감사대응.md,0.529067
bge-m3,기타/메모.md,재무/예산계획.md,0.473132
bge-m3,기타/메모.md,재무/원가분석.md,0.433768
bge-m3,기타/메모.md,재무/지출보고.md,0.461441
bge-m3,기타/메모.md,재무/투자계획.md,0.460789
bge-m3,기타/메모.md,재무/회계정책.md,0.547264
bge-m3,마케팅/고객설문분석.md,마케팅/브랜드가이드.md,0.518173
bge-m3,마케팅/고객설문분석.md,마케팅/소셜미디어전략.md,0.660513
bge-m3,마케팅/고객설문분석.md,마케팅/캠페인기획.md,0.657231
bge-m3,마케팅/고객설문분석.md,마케팅/파트너십제휴.md,0.586765
bge-m3,마케팅/고객설문분석.md,법무/계약검토메모.md,0.462167
bge-m3,마케팅/고객설문분석.md,인사/복지제도.md,0.483046
bge-m3,마케팅/고객설문분석.md,인사/온보딩.md,0.468233
bge-m3,마케팅/고객설문분석.md,인사/조직개편.md,0.447374
bge-m3,마케팅/고객설문분석.md,인사/채용계획.md,0.493003
bge-m3,마케팅/고객설문분석.md,인사/평가제도.md,0.493093
bge-m3,마케팅/고객설문분석.md,재무/감사대응.md,0.545912
bge-m3,마케팅/고객설문분석.md,재무/예산계획.md,0.512072
bge-m3,마케팅/고객설문분석.md,재무/원가분석.md,0.488187
bge-m3,마케팅/고객설문분석.md,재무/지출보고.md,0.573235
bge-m3,마케팅/고객설문분석.md,재무/투자계획.md,0.470787
bge-m3,마케팅/고객설문분석.md,재무/회계정책.md,0.471012
bge-m3,마케팅/브랜드가이드.md,마케팅/소셜미디어전략.md,0.649490
bge-m3,마케팅/브랜드가이드.md,마케팅/캠페인기획.md,0.562582
bge-m3,마케팅/브랜드가이드.md,마케팅/파트너십제휴.md,0.613532
bge-m3,마케팅/브랜드가이드.md,법무/계약검토메모.md,0.518314
bge-m3,마케팅/브랜드가이드.md,인사/복지제도.md,0.432232
bge-m3,마케팅/브랜드가이드.md,인사/온보딩.md,0.485124
bge-m3,마케팅/브랜드가이드.md,인사/조직개편.md,0.451143
bge-m3,마케팅/브랜드가이드.md,인사/채용계획.md,0.422117
bge-m3,마케팅/브랜드가이드.md,인사/평가제도.md,0.463956
bge-m3,마케팅/브랜드가이드.md,재무/감사대응.md,0.481029
bge-m3,마케팅/브랜드가이드.md,재무/예산계획.md,0.434963
bge-m3,마케팅/브랜드가이드.md,재무/원가분석.md,0.417028
bge-m3,마케팅/브랜드가이드.md,재무/지출보고.md,0.464417
bge-m3,마케팅/브랜드가이드.md,재무/투자계획.md,0.414078
bge-m3,마케팅/브랜드가이드.md,재무/회계정책.md,0.585284
bge-m3,마케팅/소셜미디어전략.md,마케팅/캠페인기획.md,0.699184
bge-m3,마케팅/소셜미디어전략.md,마케팅/파트너십제휴.md,0.690121
bge-m3,마케팅/소셜미디어전략.md,법무/계약검토메모.md,0.425236
bge-m3,마케팅/소셜미디어전략.md,인사/복지제도.md,0.475995
bge-m3,마케팅/소셜미디어전략.md,인사/온보딩.md,0.509231
bge-m3,마케팅/소셜미디어전략.md,인사/조직개편.md,0.470410
bge-m3,마케팅/소셜미디어전략.md,인사/채용계획.md,0.469028
bge-m3,마케팅/소셜미디어전략.md,인사/평가제도.md,0.460547
bge-m3,마케팅/소셜미디어전략.md,재무/감사대응.md,0.495702
bge-m3,마케팅/소셜미디어전략.md,재무/예산계획.md,0.497605
bge-m3,마케팅/소셜미디어전략.md,재무/원가분석.md,0.469551
bge-m3,마케팅/소셜미디어전략.md,재무/지출보고.md,0.529374
bge-m3,마케팅/소셜미디어전략.md,재무/투자계획.md,0.452967
bge-m3,마케팅/소셜미디어전략.md,재무/회계정책.md,0.548603
bge-m3,마케팅/캠페인기획.md,마케팅/파트너십제휴.md,0.733121
bge-m3,마케팅/캠페인기획.md,법무/계약검토메모.md,0.469018
bge-m3,마케팅/캠페인기획.md,인사/복지제도.md,0.548882
bge-m3,마케팅/캠페인기획.md,인사/온보딩.md,0.518565
bge-m3,마케팅/캠페인기획.md,인사/조직개편.md,0.574450
bge-m3,마케팅/캠페인기획.md,인사/채용계획.md,0.606691
bge-m3,마케팅/캠페인기획.md,인사/평가제도.md,0.575899
bge-m3,마케팅/캠페인기획.md,재무/감사대응.md,0.609902
bge-m3,마케팅/캠페인기획.md,재무/예산계획.md,0.658286
bge-m3,마케팅/캠페인기획.md,재무/원가분석.md,0.556685
bge-m3,마케팅/캠페인기획.md,재무/지출보고.md,0.672854
bge-m3,마케팅/캠페인기획.md,재무/투자계획.md,0.580707
bge-m3,마케팅/캠페인기획.md,재무/회계정책.md,0.543130
bge-m3,마케팅/파트너십제휴.md,법무/계약검토메모.md,0.520395
bge-m3,마케팅/파트너십제휴.md,인사/복지제도.md,0.480510
bge-m3,마케팅/파트너십제휴.md,인사/온보딩.md,0.439057
bge-m3,마케팅/파트너십제휴.md,인사/조직개편.md,0.505647
bge-m3,마케팅/파트너십제휴.md,인사/채용계획.md,0.471047
bge-m3,마케팅/파트너십제휴.md,인사/평가제도.md,0.490670
bge-m3,마케팅/파트너십제휴.md,재무/감사대응.md,0.559445
bge-m3,마케팅/파트너십제휴.md,재무/예산계획.md,0.558485
bge-m3,마케팅/파트너십제휴.md,재무/원가분석.md,0.506847
bge-m3,마케팅/파트너십제휴.md,재무/지출보고.md,0.567952
bge-m3,마케팅/파트너십제휴.md,재무/투자계획.md,0.504190
bge-m3,마케팅/파트너십제휴.md,재무/회계정책.md,0.573782
bge-m3,법무/계약검토메모.md,인사/복지제도.md,0.448389
bge-m3,법무/계약검토메모.md,인사/온보딩.md,0.502943
bge-m3,법무/계약검토메모.md,인사/조직개편.md,0.478201
bge-m3,법무/계약검토메모.md,인사/채용계획.md,0.486262
bge-m3,법무/계약검토메모.md,인사/평가제도.md,0.553848
bge-m3,법무/계약검토메모.md,재무/감사대응.md,0.516033
bge-m3,법무/계약검토메모.md,재무/예산계획.md,0.519765
bge-m3,법무/계약검토메모.md,재무/원가분석.md,0.452810
bge-m3,법무/계약검토메모.md,재무/지출보고.md,0.511358
bge-m3,법무/계약검토메모.md,재무/투자계획.md,0.458014
bge-m3,법무/계약검토메모.md,재무/회계정책.md,0.537645
bge-m3,인사/복지제도.md,인사/온보딩.md,0.622515
bge-m3,인사/복지제도.md,인사/조직개편.md,0.529032
bge-m3,인사/복지제도.md,인사/채용계획.md,0.609581
bge-m3,인사/복지제도.md,인사/평가제도.md,0.657920
bge-m3,인사/복지제도.md,재무/감사대응.md,0.524279
bge-m3,인사/복지제도.md,재무/예산계획.md,0.577296
bge-m3,인사/복지제도.md,재무/원가분석.md,0.438373
bge-m3,인사/복지제도.md,재무/지출보고.md,0.553507
bge-m3,인사/복지제도.md,재무/투자계획.md,0.541313
bge-m3,인사/복지제도.md,재무/회계정책.md,0.559075
bge-m3,인사/온보딩.md,인사/조직개편.md,0.563167
bge-m3,인사/온보딩.md,인사/채용계획.md,0.702645
bge-m3,인사/온보딩.md,인사/평가제도.md,0.640552
bge-m3,인사/온보딩.md,재무/감사대응.md,0.539853
bge-m3,인사/온보딩.md,재무/예산계획.md,0.512423
bge-m3,인사/온보딩.md,재무/원가분석.md,0.412323
bge-m3,인사/온보딩.md,재무/지출보고.md,0.590042
bge-m3,인사/온보딩.md,재무/투자계획.md,0.482347
bge-m3,인사/온보딩.md,재무/회계정책.md,0.554358
bge-m3,인사/조직개편.md,인사/채용계획.md,0.708528
bge-m3,인사/조직개편.md,인사/평가제도.md,0.661774
bge-m3,인사/조직개편.md,재무/감사대응.md,0.585239
bge-m3,인사/조직개편.md,재무/예산계획.md,0.693420
bge-m3,인사/조직개편.md,재무/원가분석.md,0.574717
bge-m3,인사/조직개편.md,재무/지출보고.md,0.649920
bge-m3,인사/조직개편.md,재무/투자계획.md,0.560468
bge-m3,인사/조직개편.md,재무/회계정책.md,0.523199
bge-m3,인사/채용계획.md,인사/평가제도.md,0.721195
bge-m3,인사/채용계획.md,재무/감사대응.md,0.634305
bge-m3,인사/채용계획.md,재무/예산계획.md,0.658755
bge-m3,인사/채용계획.md,재무/원가분석.md,0.469741
bge-m3,인사/채용계획.md,재무/지출보고.md,0.640716
bge-m3,인사/채용계획.md,재무/투자계획.md,0.538072
bge-m3,인사/채용계획.md,재무/회계정책.md,0.495097
bge-m3,인사/평가제도.md,재무/감사대응.md,0.655433
bge-m3,인사/평가제도.md,재무/예산계획.md,0.639617
bge-m3,인사/평가제도.md,재무/원가분석.md,0.521198
bge-m3,인사/평가제도.md,재무/지출보고.md,0.682249
bge-m3,인사/평가제도.md,재무/투자계획.md,0.532931
bge-m3,인사/평가제도.md,재무/회계정책.md,0.567075
bge-m3,재무/감사대응.md,재무/예산계획.md,0.641054
bge-m3,재무/감사대응.md,재무/원가분석.md,0.577654
bge-m3,재무/감사대응.md,재무/지출보고.md,0.697596
bge-m3,재무/감사대응.md,재무/투자계획.md,0.569971
bge-m3,재무/감사대응.md,재무/회계정책.md,0.667664
bge-m3,재무/예산계획.md,재무/원가분석.md,0.736641
bge-m3,재무/예산계획.md,재무/지출보고.md,0.771766
bge-m3,재무/예산계획.md,재무/투자계획.md,0.694948
bge-m3,재무/예산계획.md,재무/회계정책.md,0.665609
bge-m3,재무/원가분석.md,재무/지출보고.md,0.711994
bge-m3,재무/원가분석.md,재무/투자계획.md,0.685041
bge-m3,재무/원가분석.md,재무/회계정책.md,0.512448
bge-m3,재무/지출보고.md,재무/투자계획.md,0.618106
bge-m3,재무/지출보고.md,재무/회계정책.md,0.582043
bge-m3,재무/투자계획.md,재무/회계정책.md,0.510178
qwen3-embedding:4b,개발/API설계.md,개발/README.md,0.460880
qwen3-embedding:4b,개발/API설계.md,개발/그래프설계.md,0.395728
qwen3-embedding:4b,개발/API설계.md,개발/벡터설계.md,0.428573
qwen3-embedding:4b,개발/API설계.md,개발/아키텍처.md,0.626869
qwen3-embedding:4b,개발/API설계.md,개발/테스트전략.md,0.410569
qwen3-embedding:4b,개발/API설계.md,기타/메모.md,0.290323
qwen3-embedding:4b,개발/API설계.md,마케팅/고객설문분석.md,0.293424
qwen3-embedding:4b,개발/API설계.md,마케팅/브랜드가이드.md,0.291031
qwen3-embedding:4b,개발/API설계.md,마케팅/소셜미디어전략.md,0.256806
qwen3-embedding:4b,개발/API설계.md,마케팅/캠페인기획.md,0.261457
qwen3-embedding:4b,개발/API설계.md,마케팅/파트너십제휴.md,0.282145
qwen3-embedding:4b,개발/API설계.md,법무/계약검토메모.md,0.317466
qwen3-embedding:4b,개발/API설계.md,인사/복지제도.md,0.274635
qwen3-embedding:4b,개발/API설계.md,인사/온보딩.md,0.302611
qwen3-embedding:4b,개발/API설계.md,인사/조직개편.md,0.347822
qwen3-embedding:4b,개발/API설계.md,인사/채용계획.md,0.356748
qwen3-embedding:4b,개발/API설계.md,인사/평가제도.md,0.265056
qwen3-embedding:4b,개발/API설계.md,재무/감사대응.md,0.300367
qwen3-embedding:4b,개발/API설계.md,재무/예산계획.md,0.274410
qwen3-embedding:4b,개발/API설계.md,재무/원가분석.md,0.268731
qwen3-embedding:4b,개발/API설계.md,재무/지출보고.md,0.236562
qwen3-embedding:4b,개발/API설계.md,재무/투자계획.md,0.406864
qwen3-embedding:4b,개발/API설계.md,재무/회계정책.md,0.264684
qwen3-embedding:4b,개발/README.md,개발/그래프설계.md,0.524227
qwen3-embedding:4b,개발/README.md,개발/벡터설계.md,0.571715
qwen3-embedding:4b,개발/README.md,개발/아키텍처.md,0.586478
qwen3-embedding:4b,개발/README.md,개발/테스트전략.md,0.438267
qwen3-embedding:4b,개발/README.md,기타/메모.md,0.275675
qwen3-embedding:4b,개발/README.md,마케팅/고객설문분석.md,0.304497
qwen3-embedding:4b,개발/README.md,마케팅/브랜드가이드.md,0.365421
qwen3-embedding:4b,개발/README.md,마케팅/소셜미디어전략.md,0.272281
qwen3-embedding:4b,개발/README.md,마케팅/캠페인기획.md,0.252832
qwen3-embedding:4b,개발/README.md,마케팅/파트너십제휴.md,0.261178
qwen3-embedding:4b,개발/README.md,법무/계약검토메모.md,0.328542
qwen3-embedding:4b,개발/README.md,인사/복지제도.md,0.290912
qwen3-embedding:4b,개발/README.md,인사/온보딩.md,0.404860
qwen3-embedding:4b,개발/README.md,인사/조직개편.md,0.452803
qwen3-embedding:4b,개발/README.md,인사/채용계획.md,0.391631
qwen3-embedding:4b,개발/README.md,인사/평가제도.md,0.303823
qwen3-embedding:4b,개발/README.md,재무/감사대응.md,0.321478
qwen3-embedding:4b,개발/README.md,재무/예산계획.md,0.347164
qwen3-embedding:4b,개발/README.md,재무/원가분석.md,0.354811
qwen3-embedding:4b,개발/README.md,재무/지출보고.md,0.302496
qwen3-embedding:4b,개발/README.md,재무/투자계획.md,0.309638
qwen3-embedding:4b,개발/README.md,재무/회계정책.md,0.316617
qwen3-embedding:4b,개발/그래프설계.md,개발/벡터설계.md,0.628080
qwen3-embedding:4b,개발/그래프설계.md,개발/아키텍처.md,0.542054
qwen3-embedding:4b,개발/그래프설계.md,개발/테스트전략.md,0.403043
qwen3-embedding:4b,개발/그래프설계.md,기타/메모.md,0.281780
qwen3-embedding:4b,개발/그래프설계.md,마케팅/고객설문분석.md,0.298594
qwen3-embedding:4b,개발/그래프설계.md,마케팅/브랜드가이드.md,0.317085
qwen3-embedding:4b,개발/그래프설계.md,마케팅/소셜미디어전략.md,0.254984
qwen3-embedding:4b,개발/그래프설계.md,마케팅/캠페인기획.md,0.198697
qwen3-embedding:4b,개발/그래프설계.md,마케팅/파트너십제휴.md,0.218904
qwen3-embedding:4b,개발/그래프설계.md,법무/계약검토메모.md,0.329119
qwen3-embedding:4b,개발/그래프설계.md,인사/복지제도.md,0.255387
qwen3-embedding:4b,개발/그래프설계.md,인사/온보딩.md,0.264437
qwen3-embedding:4b,개발/그래프설계.md,인사/조직개편.md,0.308579
qwen3-embedding:4b,개발/그래프설계.md,인사/채용계획.md,0.321541
qwen3-embedding:4b,개발/그래프설계.md,인사/평가제도.md,0.278665
qwen3-embedding:4b,개발/그래프설계.md,재무/감사대응.md,0.289540
qwen3-embedding:4b,개발/그래프설계.md,재무/예산계획.md,0.287067
qwen3-embedding:4b,개발/그래프설계.md,재무/원가분석.md,0.326342
qwen3-embedding:4b,개발/그래프설계.md,재무/지출보고.md,0.242435
qwen3-embedding:4b,개발/그래프설계.md,재무/투자계획.md,0.364203
qwen3-embedding:4b,개발/그래프설계.md,재무/회계정책.md,0.288002
qwen3-embedding:4b,개발/벡터설계.md,개발/아키텍처.md,0.456242
qwen3-embedding:4b,개발/벡터설계.md,개발/테스트전략.md,0.398161
qwen3-embedding:4b,개발/벡터설계.md,기타/메모.md,0.236675
qwen3-embedding:4b,개발/벡터설계.md,마케팅/고객설문분석.md,0.348664
qwen3-embedding:4b,개발/벡터설계.md,마케팅/브랜드가이드.md,0.287628
qwen3-embedding:4b,개발/벡터설계.md,마케팅/소셜미디어전략.md,0.257574
qwen3-embedding:4b,개발/벡터설계.md,마케팅/캠페인기획.md,0.236608
qwen3-embedding:4b,개발/벡터설계.md,마케팅/파트너십제휴.md,0.257253
qwen3-embedding:4b,개발/벡터설계.md,법무/계약검토메모.md,0.309902
qwen3-embedding:4b,개발/벡터설계.md,인사/복지제도.md,0.260416
qwen3-embedding:4b,개발/벡터설계.md,인사/온보딩.md,0.293966
qwen3-embedding:4b,개발/벡터설계.md,인사/조직개편.md,0.270941
qwen3-embedding:4b,개발/벡터설계.md,인사/채용계획.md,0.331543
qwen3-embedding:4b,개발/벡터설계.md,인사/평가제도.md,0.258070
qwen3-embedding:4b,개발/벡터설계.md,재무/감사대응.md,0.325763
qwen3-embedding:4b,개발/벡터설계.md,재무/예산계획.md,0.269872
qwen3-embedding:4b,개발/벡터설계.md,재무/원가분석.md,0.330668
qwen3-embedding:4b,개발/벡터설계.md,재무/지출보고.md,0.259218
qwen3-embedding:4b,개발/벡터설계.md,재무/투자계획.md,0.324758
qwen3-embedding:4b,개발/벡터설계.md,재무/회계정책.md,0.251572
qwen3-embedding:4b,개발/아키텍처.md,개발/테스트전략.md,0.433524
qwen3-embedding:4b,개발/아키텍처.md,기타/메모.md,0.300183
qwen3-embedding:4b,개발/아키텍처.md,마케팅/고객설문분석.md,0.281566
qwen3-embedding:4b,개발/아키텍처.md,마케팅/브랜드가이드.md,0.368381
qwen3-embedding:4b,개발/아키텍처.md,마케팅/소셜미디어전략.md,0.298973
qwen3-embedding:4b,개발/아키텍처.md,마케팅/캠페인기획.md,0.261102
qwen3-embedding:4b,개발/아키텍처.md,마케팅/파트너십제휴.md,0.310446
qwen3-embedding:4b,개발/아키텍처.md,법무/계약검토메모.md,0.336437
qwen3-embedding:4b,개발/아키텍처.md,인사/복지제도.md,0.275651
qwen3-embedding:4b,개발/아키텍처.md,인사/온보딩.md,0.328329
qwen3-embedding:4b,개발/아키텍처.md,인사/조직개편.md,0.471367
qwen3-embedding:4b,개발/아키텍처.md,인사/채용계획.md,0.369266
qwen3-embedding:4b,개발/아키텍처.md,인사/평가제도.md,0.285435
qwen3-embedding:4b,개발/아키텍처.md,재무/감사대응.md,0.307584
qwen3-embedding:4b,개발/아키텍처.md,재무/예산계획.md,0.327504
qwen3-embedding:4b,개발/아키텍처.md,재무/원가분석.md,0.341333
qwen3-embedding:4b,개발/아키텍처.md,재무/지출보고.md,0.268949
qwen3-embedding:4b,개발/아키텍처.md,재무/투자계획.md,0.375523
qwen3-embedding:4b,개발/아키텍처.md,재무/회계정책.md,0.329397
qwen3-embedding:4b,개발/테스트전략.md,기타/메모.md,0.295204
qwen3-embedding:4b,개발/테스트전략.md,마케팅/고객설문분석.md,0.298583
qwen3-embedding:4b,개발/테스트전략.md,마케팅/브랜드가이드.md,0.338918
qwen3-embedding:4b,개발/테스트전략.md,마케팅/소셜미디어전략.md,0.352172
qwen3-embedding:4b,개발/테스트전략.md,마케팅/캠페인기획.md,0.313586
qwen3-embedding:4b,개발/테스트전략.md,마케팅/파트너십제휴.md,0.319318
qwen3-embedding:4b,개발/테스트전략.md,법무/계약검토메모.md,0.371507
qwen3-embedding:4b,개발/테스트전략.md,인사/복지제도.md,0.260242
qwen3-embedding:4b,개발/테스트전략.md,인사/온보딩.md,0.344291
qwen3-embedding:4b,개발/테스트전략.md,인사/조직개편.md,0.340929
qwen3-embedding:4b,개발/테스트전략.md,인사/채용계획.md,0.369914
qwen3-embedding:4b,개발/테스트전략.md,인사/평가제도.md,0.329769
qwen3-embedding:4b,개발/테스트전략.md,재무/감사대응.md,0.345485
qwen3-embedding:4b,개발/테스트전략.md,재무/예산계획.md,0.337110
qwen3-embedding:4b,개발/테스트전략.md,재무/원가분석.md,0.299688
qwen3-embedding:4b,개발/테스트전략.md,재무/지출보고.md,0.288945
qwen3-embedding:4b,개발/테스트전략.md,재무/투자계획.md,0.357145
qwen3-embedding:4b,개발/테스트전략.md,재무/회계정책.md,0.320357
qwen3-embedding:4b,기타/메모.md,마케팅/고객설문분석.md,0.302152
qwen3-embedding:4b,기타/메모.md,마케팅/브랜드가이드.md,0.349874
qwen3-embedding:4b,기타/메모.md,마케팅/소셜미디어전략.md,0.254285
qwen3-embedding:4b,기타/메모.md,마케팅/캠페인기획.md,0.245783
qwen3-embedding:4b,기타/메모.md,마케팅/파트너십제휴.md,0.254772
qwen3-embedding:4b,기타/메모.md,법무/계약검토메모.md,0.322489
qwen3-embedding:4b,기타/메모.md,인사/복지제도.md,0.352838
qwen3-embedding:4b,기타/메모.md,인사/온보딩.md,0.341764
qwen3-embedding:4b,기타/메모.md,인사/조직개편.md,0.321729
qwen3-embedding:4b,기타/메모.md,인사/채용계획.md,0.335385
qwen3-embedding:4b,기타/메모.md,인사/평가제도.md,0.298527
qwen3-embedding:4b,기타/메모.md,재무/감사대응.md,0.375276
qwen3-embedding:4b,기타/메모.md,재무/예산계획.md,0.329165
qwen3-embedding:4b,기타/메모.md,재무/원가분석.md,0.276239
qwen3-embedding:4b,기타/메모.md,재무/지출보고.md,0.306549
qwen3-embedding:4b,기타/메모.md,재무/투자계획.md,0.343183
qwen3-embedding:4b,기타/메모.md,재무/회계정책.md,0.342307
qwen3-embedding:4b,마케팅/고객설문분석.md,마케팅/브랜드가이드.md,0.324757
qwen3-embedding:4b,마케팅/고객설문분석.md,마케팅/소셜미디어전략.md,0.438349
qwen3-embedding:4b,마케팅/고객설문분석.md,마케팅/캠페인기획.md,0.427646
qwen3-embedding:4b,마케팅/고객설문분석.md,마케팅/파트너십제휴.md,0.273612
qwen3-embedding:4b,마케팅/고객설문분석.md,법무/계약검토메모.md,0.291361
qwen3-embedding:4b,마케팅/고객설문분석.md,인사/복지제도.md,0.233486
qwen3-embedding:4b,마케팅/고객설문분석.md,인사/온보딩.md,0.244963
qwen3-embedding:4b,마케팅/고객설문분석.md,인사/조직개편.md,0.318769
qwen3-embedding:4b,마케팅/고객설문분석.md,인사/채용계획.md,0.386770
qwen3-embedding:4b,마케팅/고객설문분석.md,인사/평가제도.md,0.328297
qwen3-embedding:4b,마케팅/고객설문분석.md,재무/감사대응.md,0.330064
qwen3-embedding:4b,마케팅/고객설문분석.md,재무/예산계획.md,0.279865
qwen3-embedding:4b,마케팅/고객설문분석.md,재무/원가분석.md,0.337239
qwen3-embedding:4b,마케팅/고객설문분석.md,재무/지출보고.md,0.321191
qwen3-embedding:4b,마케팅/고객설문분석.md,재무/투자계획.md,0.303540
qwen3-embedding:4b,마케팅/고객설문분석.md,재무/회계정책.md,0.206389
qwen3-embedding:4b,마케팅/브랜드가이드.md,마케팅/소셜미디어전략.md,0.532033
qwen3-embedding:4b,마케팅/브랜드가이드.md,마케팅/캠페인기획.md,0.449513
qwen3-embedding:4b,마케팅/브랜드가이드.md,마케팅/파트너십제휴.md,0.438648
qwen3-embedding:4b,마케팅/브랜드가이드.md,법무/계약검토메모.md,0.445626
qwen3-embedding:4b,마케팅/브랜드가이드.md,인사/복지제도.md,0.304467
qwen3-embedding:4b,마케팅/브랜드가이드.md,인사/온보딩.md,0.368925
qwen3-embedding:4b,마케팅/브랜드가이드.md,인사/조직개편.md,0.356744
qwen3-embedding:4b,마케팅/브랜드가이드.md,인사/채용계획.md,0.360181
qwen3-embedding:4b,마케팅/브랜드가이드.md,인사/평가제도.md,0.346702
qwen3-embedding:4b,마케팅/브랜드가이드.md,재무/감사대응.md,0.341388
qwen3-embedding:4b,마케팅/브랜드가이드.md,재무/예산계획.md,0.360043
qwen3-embedding:4b,마케팅/브랜드가이드.md,재무/원가분석.md,0.293110
qwen3-embedding:4b,마케팅/브랜드가이드.md,재무/지출보고.md,0.316237
qwen3-embedding:4b,마케팅/브랜드가이드.md,재무/투자계획.md,0.276349
qwen3-embedding:4b,마케팅/브랜드가이드.md,재무/회계정책.md,0.400378
qwen3-embedding:4b,마케팅/소셜미디어전략.md,마케팅/캠페인기획.md,0.593471
qwen3-embedding:4b,마케팅/소셜미디어전략.md,마케팅/파트너십제휴.md,0.524078
qwen3-embedding:4b,마케팅/소셜미디어전략.md,법무/계약검토메모.md,0.272502
qwen3-embedding:4b,마케팅/소셜미디어전략.md,인사/복지제도.md,0.220905
qwen3-embedding:4b,마케팅/소셜미디어전략.md,인사/온보딩.md,0.317135
qwen3-embedding:4b,마케팅/소셜미디어전략.md,인사/조직개편.md,0.314887
qwen3-embedding:4b,마케팅/소셜미디어전략.md,인사/채용계획.md,0.345715
qwen3-embedding:4b,마케팅/소셜미디어전략.md,인사/평가제도.md,0.295351
qwen3-embedding:4b,마케팅/소셜미디어전략.md,재무/감사대응.md,0.302477
qwen3-embedding:4b,마케팅/소셜미디어전략.md,재무/예산계획.md,0.265974
qwen3-embedding:4b,마케팅/소셜미디어전략.md,재무/원가분석.md,0.254109
qwen3-embedding:4b,마케팅/소셜미디어전략.md,재무/지출보고.md,0.257387
qwen3-embedding:4b,마케팅/소셜미디어전략.md,재무/투자계획.md,0.261965
qwen3-embedding:4b,마케팅/소셜미디어전략.md,재무/회계정책.md,0.299496
qwen3-embedding:4b,마케팅/캠페인기획.md,마케팅/파트너십제휴.md,0.635751
qwen3-embedding:4b,마케팅/캠페인기획.md,법무/계약검토메모.md,0.290310
qwen3-embedding:4b,마케팅/캠페인기획.md,인사/복지제도.md,0.329123
qwen3-embedding:4b,마케팅/캠페인기획.md,인사/온보딩.md,0.338119
qwen3-embedding:4b,마케팅/캠페인기획.md,인사/조직개편.md,0.433129
qwen3-embedding:4b,마케팅/캠페인기획.md,인사/채용계획.md,0.498301
qwen3-embedding:4b,마케팅/캠페인기획.md,인사/평가제도.md,0.382703
qwen3-embedding:4b,마케팅/캠페인기획.md,재무/감사대응.md,0.412796
qwen3-embedding:4b,마케팅/캠페인기획.md,재무/예산계획.md,0.473614
qwen3-embedding:4b,마케팅/캠페인기획.md,재무/원가분석.md,0.406807
qwen3-embedding:4b,마케팅/캠페인기획.md,재무/지출보고.md,0.484161
qwen3-embedding:4b,마케팅/캠페인기획.md,재무/투자계획.md,0.411611
qwen3-embedding:4b,마케팅/캠페인기획.md,재무/회계정책.md,0.319461
qwen3-embedding:4b,마케팅/파트너십제휴.md,법무/계약검토메모.md,0.387666
qwen3-embedding:4b,마케팅/파트너십제휴.md,인사/복지제도.md,0.295415
